MonsterResistanceId,MonsterId,DamageTypeId,Value
4773,356,5,50
4774,356,6,0
4775,356,7,0
4776,356,8,25
4777,356,9,25
4778,356,10,0
4779,356,11,50
4780,356,12,25
4781,356,13,25
4782,356,14,0
4783,356,15,0
4784,356,16,0
4785,356,17,50
4786,356,18,-25
4787,356,19,25
4788,357,1,50
4789,357,2,-25
4790,357,3,0
4791,357,4,50
4792,357,5,50
4793,357,6,0
4794,357,7,0
4795,357,8,0
4796,357,9,25
4797,357,10,-25
4798,357,11,50
4799,357,12,0
4800,357,13,0
4801,357,14,0
4802,357,15,25
4803,357,16,25
4804,357,17,50
4805,357,18,0
4806,357,19,25
4807,358,1,50
4808,358,2,-25
4809,358,3,50
4810,358,4,-25
4811,358,5,50
4812,358,6,0
4813,358,7,0
4814,358,8,25
4815,358,9,25
4816,358,10,25
4817,358,11,50
4818,358,12,0
4819,358,13,0
4820,358,14,0
4821,358,15,50
4822,358,16,0
4823,358,17,50
4824,358,18,-25
4825,358,19,0
4826,359,1,50
4827,359,2,25
4828,359,3,0
4829,359,4,-25
4830,359,5,25
4831,359,6,25
4832,359,7,0
4833,359,8,25
4834,359,9,25
4835,359,10,25
4836,359,11,50
4837,359,12,25
4838,359,13,0
4839,359,14,0
4840,359,15,0
4841,359,16,25
4842,359,17,50
4843,359,18,-25
4844,359,19,0
4845,360,1,50
4846,360,2,-25
4847,360,3,25
4848,360,4,0
4849,360,5,50
4850,360,6,0
4851,360,7,0
4852,360,8,25
4853,360,9,25
4854,360,10,25
4855,360,11,50
4856,360,12,0
4857,360,13,0
4858,360,14,0
4859,360,15,50
4860,360,16,0
4861,360,17,50
4862,360,18,-25
4863,360,19,0
4864,361,1,50
4865,361,2,-25
4866,361,3,50
4867,361,4,-25
4868,361,5,50
4869,361,6,0
4870,361,7,0
4871,361,8,25
4872,361,9,25
4873,361,10,25
4874,361,11,50
4875,361,12,0
4876,361,13,25
4877,361,14,0
4878,361,15,25
4879,361,16,0
4880,361,17,50
4881,361,18,-25
4882,361,19,0
4883,362,1,50
4884,362,2,0
4885,362,3,25
4886,362,4,0
4887,362,5,50
4888,362,6,0
4889,362,7,0
4890,362,8,0
4891,362,9,25
4892,362,10,-25
4893,362,11,50
4894,362,12,0
4895,362,13,50
4896,362,14,0
4897,362,15,25
4898,362,16,25
4899,362,17,50
4900,362,18,-25
4901,362,19,0
4902,363,1,50
4903,363,2,-25
4904,363,3,0
4905,363,4,0
4906,363,5,50
4907,363,6,0
4908,363,7,25
4909,363,8,25
4910,363,9,25
4911,363,10,50
4912,363,11,50
4913,363,12,0
4914,363,13,0
4915,363,14,0
4916,363,15,25
4917,363,16,0
4918,363,17,50
4919,363,18,-25
4920,363,19,0
4921,364,1,50
4922,364,2,-25
4923,364,3,25
4924,364,4,-25
4925,364,5,50
4926,364,6,0
4927,364,7,25
4928,364,8,25
4929,364,9,25
4930,364,10,25
4931,364,11,50
4932,364,12,0
4933,364,13,0
4934,364,14,0
4935,364,15,0
4936,364,16,50
4937,364,17,50
4938,364,18,-25
4939,364,19,0
4940,365,1,50
4941,365,2,-25
4942,365,3,25
4943,365,4,-25
4944,365,5,50
4945,365,6,25
4946,365,7,25
4947,365,8,0
4948,365,9,25
4949,365,10,25
4950,365,11,50
4951,365,12,0
4952,365,13,0
4953,365,14,0
4954,365,15,0
4955,365,16,25
4956,365,17,50
4957,365,18,-25
4958,365,19,25
4959,366,1,50
4960,366,2,-25
4961,366,3,50
4962,366,4,0
4963,366,5,50
4964,366,6,0
4965,366,7,0
4966,366,8,25
4967,366,9,0
4968,366,10,0
4969,366,11,50
4970,366,12,25
4971,366,13,0
4972,366,14,0
4973,366,15,25
4974,366,16,25
4975,366,17,50
4976,366,18,-25
4977,366,19,0
4978,367,1,50
4979,367,2,25
4980,367,3,0
4981,367,4,0
4982,367,5,25
4983,367,6,0
4984,367,7,0
4985,367,8,25
4986,367,9,25
4987,367,10,25
4988,367,11,50
4989,367,12,0
4990,367,13,0
4991,367,14,0
4992,367,15,0
4993,367,16,50
4994,367,17,50
4995,367,18,-25
4996,367,19,0
4997,369,1,50
4998,369,2,-25
4999,369,3,0
5000,369,4,0
5001,369,5,50
5002,369,6,0
5003,369,7,25
5004,369,8,50
5005,369,9,0
5006,369,10,25
5007,369,11,50
5008,369,12,25
5009,369,13,0
5010,369,14,0
5011,369,15,0
5012,369,16,0
5013,369,17,50
5014,369,18,-25
5015,369,19,25
5016,370,1,50
5017,370,2,-25
5018,370,3,0
5019,370,4,0
5020,370,5,50
5021,370,6,0
5022,370,7,25
5023,370,8,25
5024,370,9,25
5025,370,10,25
5026,370,11,50
5027,370,12,25
5028,370,13,0
5029,370,14,0
5030,370,15,0
5031,370,16,25
5032,370,17,50
5033,370,18,-25
5034,370,19,0
5035,371,1,50
5036,371,2,-25
5037,371,3,25
5038,371,4,-25
5039,371,5,50
5040,371,6,25
5041,371,7,0
5042,371,8,0
5043,371,9,50
5044,371,10,0
5045,371,11,50
5046,371,12,0
5047,371,13,50
5048,371,14,0
5049,371,15,0
5050,371,16,0
5051,371,17,50
5052,371,18,-25
5053,371,19,25
5054,372,1,50
5055,372,2,-25
5056,372,3,25
5057,372,4,25
5058,372,5,50
5059,372,6,0
5060,372,7,0
5061,372,8,25
5062,372,9,0
5063,372,10,-25
5064,372,11,50
5065,372,12,25
5066,372,13,0
5067,372,14,0
5068,372,15,50
5069,372,16,25
5070,372,17,50
5071,372,18,-25
5072,372,19,0
5073,373,1,50
5074,373,2,-25
5075,373,3,0
5076,373,4,0
5077,373,5,50
5078,373,6,0
5079,373,7,0
5080,373,8,25
5081,373,9,50
5082,373,10,50
5083,373,11,50
5084,373,12,0
5085,373,13,0
5086,373,14,0
5087,373,15,25
5088,373,16,0
5089,373,17,50
5090,373,18,-25
5091,373,19,0
5092,374,1,50
5093,374,2,0
5094,374,3,0
5095,374,4,50
5096,374,5,50
5097,374,6,-25
5098,374,7,0
5099,374,8,0
5100,374,9,25
5101,374,10,-25
5102,374,11,50
5103,374,12,0
5104,374,13,50
5105,374,14,0
5106,374,15,50
5107,374,16,0
5108,374,17,50
5109,374,18,-25
5110,374,19,0
5111,375,1,50
5112,375,2,-25
5113,375,3,0
5114,375,4,25
5115,375,5,50
5116,375,6,0
5117,375,7,25
5118,375,8,25
5119,375,9,0
5120,375,10,50
5121,375,11,50
5122,375,12,0
5123,375,13,25
5124,375,14,0
5125,375,15,0
5126,375,16,0
5127,375,17,50
5128,375,18,-25
5129,375,19,0
5130,376,1,50
5131,376,2,-25
5132,376,3,0
5133,376,4,0
5134,376,5,50
5135,376,6,25
5136,376,7,0
5137,376,8,0
5138,376,9,50
5139,376,10,25
5140,376,11,50
5141,376,12,0
5142,376,13,0
5143,376,14,0
5144,376,15,25
5145,376,16,0
5146,376,17,50
5147,376,18,-25
5148,376,19,25
5149,377,1,50
5150,377,2,-25
5151,377,3,25
5152,377,4,-25
5153,377,5,50
5154,377,6,0
5155,377,7,50
5156,377,8,25
5157,377,9,0
5158,377,10,25
5159,377,11,50
5160,377,12,0
5161,377,13,0
5162,377,14,0
5163,377,15,0
5164,377,16,50
5165,377,17,50
5166,377,18,-25
5167,377,19,0
5168,378,1,50
5169,378,2,-25
5170,378,3,25
5171,378,4,0
5172,378,5,50
5173,378,6,0
5174,378,7,50
5175,378,8,50
5176,378,9,-25
5177,378,10,25
5178,378,11,50
5179,378,12,0
5180,378,13,-25
5181,378,14,25
5182,378,15,0
5183,378,16,50
5184,378,17,25
5185,378,18,0
5186,378,19,0
5187,379,1,50
5188,379,2,-25
5189,379,3,25
5190,379,4,0
5191,379,5,50
5192,379,6,0
5193,379,7,25
5194,379,8,25
5195,379,9,0
5196,379,10,0
5197,379,11,50
5198,379,12,0
5199,379,13,0
5200,379,14,0
5201,379,15,25
5202,379,16,25
5203,379,17,50
5204,379,18,-25
5205,379,19,25
5206,380,1,50
5207,380,2,-25
5208,380,3,50
5209,380,4,-25
5210,380,5,50
5211,380,6,-25
5212,380,7,50
5213,380,8,25
5214,380,9,0
5215,380,10,0
5216,380,11,50
5217,380,12,0
5218,380,13,0
5219,380,14,0
5220,380,15,0
5221,380,16,25
5222,380,17,50
5223,380,18,-25
5224,380,19,50
5225,381,1,50
5226,381,2,-25
5227,381,3,-25
5228,381,4,-25
5229,381,5,50
5230,381,6,0
5231,381,7,50
5232,381,8,75
5233,381,9,0
5234,381,10,-25
5235,381,11,50
5236,381,12,0
5237,381,13,25
5238,381,14,0
5239,381,15,0
5240,381,16,50
5241,381,17,50
5242,381,18,-25
5243,381,19,25
5244,382,1,50
5245,382,2,-25
5246,382,3,0
5247,382,4,0
5248,382,5,50
5249,382,6,0
5250,382,7,0
5251,382,8,25
5252,382,9,50
5253,382,10,25
5254,382,11,50
5255,382,12,0
5256,382,13,0
5257,382,14,0
5258,382,15,0
5259,382,16,25
5260,382,17,50
5261,382,18,-25
5262,382,19,25
5263,383,1,50
5264,383,2,-25
5265,383,3,0
5266,383,4,-25
5267,383,5,50
5268,383,6,25
5269,383,7,-25
5270,383,8,-25
5271,383,9,125
5272,383,10,-25
5273,383,11,50
5274,383,12,0
5275,383,13,0
5276,383,14,0
5277,383,15,50
5278,383,16,0
5279,383,17,50
5280,383,18,-25
5281,383,19,50
5282,384,1,50
5283,384,2,-25
5284,384,3,0
5285,384,4,0
5286,384,5,50
5287,384,6,0
5288,384,7,0
5289,384,8,25
5290,384,9,50
5291,384,10,-25
5292,384,11,50
5293,384,12,0
5294,384,13,0
5295,384,14,0
5296,384,15,0
5297,384,16,50
5298,384,17,50
5299,384,18,-25
5300,384,19,50
5301,385,1,-25
5302,385,2,50
5303,385,3,25
5304,385,4,50
5305,385,5,-25
5306,385,6,75
5307,385,7,0
5308,385,8,0
5309,385,9,0
5310,385,10,0
5311,385,11,0
5312,385,12,0
5313,385,13,50
5314,385,14,0
5315,385,15,50
5316,385,16,50
5317,385,17,-25
5318,385,18,0
5319,385,19,25
5320,386,1,25
5321,386,2,75
5322,386,3,0
5323,386,4,50
5324,386,5,-25
5325,386,6,50
5326,386,7,0
5327,386,8,-25
5328,386,9,0
5329,386,10,0
5330,386,11,0
5331,386,12,0
5332,386,13,50
5333,386,14,0
5334,386,15,50
5335,386,16,50
5336,386,17,-25
5337,386,18,25
5338,386,19,0
5339,387,1,-25
5340,387,2,75
5341,387,3,0
5342,387,4,50
5343,387,5,-25
5344,387,6,50
5345,387,7,0
5346,387,8,-25
5347,387,9,50
5348,387,10,-25
5349,387,11,75
5350,387,12,0
5351,387,13,0
5352,387,14,25
5353,387,15,50
5354,387,16,50
5355,387,17,-25
5356,387,18,0
5357,387,19,0
5358,388,1,0
5359,388,2,25
5360,388,3,0
5361,388,4,25
5362,388,5,25
5363,388,6,0
5364,388,7,25
5365,388,8,25
5366,388,9,25
5367,388,10,0
5368,388,11,50
5369,388,12,0
5370,388,13,0
5371,388,14,0
5372,388,15,50
5373,388,16,50
5374,388,17,-25
5375,388,18,25
5376,388,19,0
5377,389,1,0
5378,389,2,50
5379,389,3,0
5380,389,4,50
5381,389,5,-25
5382,389,6,-25
5383,389,7,100
5384,389,8,25
5385,389,9,-25
5386,389,10,0
5387,389,11,50
5388,389,12,0
5389,389,13,0
5390,389,14,0
5391,389,15,50
5392,389,16,50
5393,389,17,-25
5394,389,18,25
5395,389,19,0
5396,390,1,0
5397,390,2,50
5398,390,3,25
5399,390,4,50
5400,390,5,-25
5401,390,6,0
5402,390,7,0
5403,390,8,0
5404,390,9,50
5405,390,10,0
5406,390,11,0
5407,390,12,0
5408,390,13,25
5409,390,14,25
5410,390,15,50
5411,390,16,50
5412,390,17,-25
5413,390,18,25
5414,390,19,0
5415,391,1,-25
5416,391,2,50
5417,391,3,50
5418,391,4,50
5419,391,5,-25
5420,391,6,75
5421,391,7,0
5422,391,8,-25
5423,391,9,0
5424,391,10,25
5425,391,11,0
5426,391,12,0
5427,391,13,-25
5428,391,14,25
5429,391,15,50
5430,391,16,50
5431,391,17,-25
5432,391,18,25
5433,391,19,25
5434,392,1,0
5435,392,2,50
5436,392,3,25
5437,392,4,50
5438,392,5,-25
5439,392,6,25
5440,392,7,0
5441,392,8,0
5442,392,9,25
5443,392,10,0
5444,392,11,0
5445,392,12,-25
5446,392,13,0
5447,392,14,50
5448,392,15,50
5449,392,16,50
5450,392,17,-25
5451,392,18,25
5452,392,19,25
5453,393,1,-25
5454,393,2,50
5455,393,3,0
5456,393,4,50
5457,393,5,-25
5458,393,6,50
5459,393,7,0
5460,393,8,25
5461,393,9,25
5462,393,10,25
5463,393,11,50
5464,393,12,0
5465,393,13,0
5466,393,14,0
5467,393,15,50
5468,393,16,50
5469,393,17,-25
5470,393,18,0
5471,393,19,0
5472,394,1,0
5473,394,2,50
5474,394,3,0
5475,394,4,50
5476,394,5,-25
5477,394,6,25
5478,394,7,25
5479,394,8,0
5480,394,9,25
5481,394,10,0
5482,394,11,50
5483,394,12,50
5484,394,13,25
5485,394,14,-25
5486,394,15,50
5487,394,16,50
5488,394,17,-25
5489,394,18,-25
5490,394,19,0
5491,395,1,0
5492,395,2,50
5493,395,3,50
5494,395,4,50
5495,395,5,-25
5496,395,6,25
5497,395,7,0
5498,395,8,0
5499,395,9,0
5500,395,10,0
5501,395,11,0
5502,395,12,0
5503,395,13,50
5504,395,14,25
5505,395,15,50
5506,395,16,50
5507,395,17,-25
5508,395,18,0
5509,395,19,0
5510,396,1,25
5511,396,2,50
5512,396,3,25
5513,396,4,50
5514,396,5,-25
5515,396,6,-25
5516,396,7,0
5517,396,8,50
5518,396,9,0
5519,396,10,0
5520,396,11,25
5521,396,12,0
5522,396,13,-25
5523,396,14,25
5524,396,15,50
5525,396,16,50
5526,396,17,-25
5527,396,18,25
5528,396,19,25
5529,397,1,-25
5530,397,2,50
5531,397,3,50
5532,397,4,50
5533,397,5,-25
5534,397,6,0
5535,397,7,0
5536,397,8,50
5537,397,9,0
5538,397,10,0
5539,397,11,0
5540,397,12,0
5541,397,13,50
5542,397,14,25
5543,397,15,50
5544,397,16,50
5545,397,17,-25
5546,397,18,0
5547,397,19,0
5548,398,1,0
5549,398,2,50
5550,398,3,25
5551,398,4,50
5552,398,5,-25
5553,398,6,0
5554,398,7,0
5555,398,8,25
5556,398,9,25
5557,398,10,0
5558,398,11,0
5559,398,12,0
5560,398,13,50
5561,398,14,0
5562,398,15,50
5563,398,16,50
5564,398,17,-25
5565,398,18,25
5566,398,19,0
5567,399,1,-25
5568,399,2,75
5569,399,3,0
5570,399,4,50
5571,399,5,-25
5572,399,6,25
5573,399,7,0
5574,399,8,0
5575,399,9,50
5576,399,10,50
5577,399,11,25
5578,399,12,0
5579,399,13,0
5580,399,14,0
5581,399,15,50
5582,399,16,50
5583,399,17,-25
5584,399,18,0
5585,399,19,0
5586,400,1,25
5587,400,2,50
5588,400,3,0
5589,400,4,50
5590,400,5,-25
5591,400,6,0
5592,400,7,0
5593,400,8,25
5594,400,9,25
5595,400,10,0
5596,400,11,0
5597,400,12,0
5598,400,13,50
5599,400,14,0
5600,400,15,50
5601,400,16,50
5602,400,17,-25
5603,400,18,25
5604,400,19,0
5605,401,1,0
5606,401,2,50
5607,401,3,25
5608,401,4,50
5609,401,5,-25
5610,401,6,0
5611,401,7,0
5612,401,8,0
5613,401,9,50
5614,401,10,0
5615,401,11,50
5616,401,12,25
5617,401,13,0
5618,401,14,0
5619,401,15,50
5620,401,16,50
5621,401,17,-25
5622,401,18,0
5623,401,19,0
5624,402,1,25
5625,402,2,25
5626,402,3,50
5627,402,4,50
5628,402,5,-25
5629,402,6,-25
5630,402,7,0
5631,402,8,50
5632,402,9,0
5633,402,10,25
5634,402,11,0
5635,402,12,50
5636,402,13,0
5637,402,14,0
5638,402,15,50
5639,402,16,50
5640,402,17,-25
5641,402,18,0
5642,402,19,0
5643,403,1,0
5644,403,2,50
5645,403,3,50
5646,403,4,50
5647,403,5,-25
5648,403,6,0
5649,403,7,-25
5650,403,8,0
5651,403,9,50
5652,403,10,0
5653,403,11,0
5654,403,12,0
5655,403,13,0
5656,403,14,25
5657,403,15,50
5658,403,16,50
5659,403,17,-25
5660,403,18,50
5661,403,19,0
5662,404,1,0
5663,404,2,50
5664,404,3,25
5665,404,4,50
5666,404,5,-25
5667,404,6,0
5668,404,7,0
5669,404,8,25
5670,404,9,25
5671,404,10,0
5672,404,11,0
5673,404,12,0
5674,404,13,0
5675,404,14,25
5676,404,15,50
5677,404,16,50
5678,404,17,-25
5679,404,18,50
5680,404,19,0
5681,405,1,100
5682,405,2,25
5683,405,3,25
5684,405,4,50
5685,405,5,-25
5686,405,6,-25
5687,405,7,0
5688,405,8,0
5689,405,9,0
5690,405,10,0
5691,405,11,0
5692,405,12,50
5693,405,13,0
5694,405,14,0
5695,405,15,50
5696,405,16,50
5697,405,17,-25
5698,405,18,25
5699,405,19,0
5700,406,1,25
5701,406,2,50
5702,406,3,25
5703,406,4,25
5704,406,5,-25
5705,406,6,0
5706,406,7,0
5707,406,8,25
5708,406,9,25
5709,406,10,0
5710,406,11,0
5711,406,12,50
5712,406,13,-25
5713,406,14,25
5714,406,15,50
5715,406,16,50
5716,406,17,-25
5717,406,18,25
5718,406,19,0
5719,407,1,0
5720,407,2,75
5721,407,3,25
5722,407,4,25
5723,407,5,-25
5724,407,6,25
5725,407,7,0
5726,407,8,0
5727,407,9,25
5728,407,10,-25
5729,407,11,-25
5730,407,12,50
5731,407,13,50
5732,407,14,25
5733,407,15,50
5734,407,16,50
5735,407,17,-25
5736,407,18,0
5737,407,19,0
5738,408,1,-25
5739,408,2,50
5740,408,3,25
5741,408,4,50
5742,408,5,-25
5743,408,6,100
5744,408,7,-25
5745,408,8,0
5746,408,9,0
5747,408,10,0
5748,408,11,0
5749,408,12,0
5750,408,13,25
5751,408,14,0
5752,408,15,50
5753,408,16,50
5754,408,17,-25
5755,408,18,25
5756,408,19,25
5757,409,1,0
5758,409,2,50
5759,409,3,75
5760,409,4,50
5761,409,5,-25
5762,409,6,0
5763,409,7,0
5764,409,8,0
5765,409,9,0
5766,409,10,0
5767,409,11,0
5768,409,12,0
5769,409,13,0
5770,409,14,25
5771,409,15,50
5772,409,16,50
5773,409,17,-25
5774,409,18,25
5775,409,19,25
5776,410,1,0
5777,410,2,50
5778,410,3,50
5779,410,4,50
5780,410,5,-25
5781,410,6,-25
5782,410,7,0
5783,410,8,50
5784,410,9,0
5785,410,10,0
5786,410,11,0
5787,410,12,0
5788,410,13,0
5789,410,14,50
5790,410,15,50
5791,410,16,50
5792,410,17,-25
5793,410,18,0
5794,410,19,25
5795,411,1,25
5796,411,2,50
5797,411,3,25
5798,411,4,50
5799,411,5,-25
5800,411,6,25
5801,411,7,-25
5802,411,8,0
5803,411,9,25
5804,411,10,-25
5805,411,11,0
5806,411,12,0
5807,411,13,50
5808,411,14,0
5809,411,15,50
5810,411,16,50
5811,411,17,-25
5812,411,18,50
5813,411,19,0
5814,412,1,-25
5815,412,2,50
5816,412,3,25
5817,412,4,50
5818,412,5,-25
5819,412,6,25
5820,412,7,50
5821,412,8,0
5822,412,9,0
5823,412,10,0
5824,412,11,0
5825,412,12,0
5826,412,13,0
5827,412,14,25
5828,412,15,50
5829,412,16,50
5830,412,17,-25
5831,412,18,50
5832,412,19,0
5833,413,1,50
5834,413,2,50
5835,413,3,-25
5836,413,4,50
5837,413,5,-25
5838,413,6,50
5839,413,7,-25
5840,413,8,25
5841,413,9,0
5842,413,10,0
5843,413,11,0
5844,413,12,0
5845,413,13,0
5846,413,14,50
5847,413,15,50
5848,413,16,50
5849,413,17,-25
5850,413,18,0
5851,413,19,25
5852,414,1,0
5853,414,2,50
5854,414,3,25
5855,414,4,50
5856,414,5,-25
5857,414,6,25
5858,414,7,0
5859,414,8,25
5860,414,9,0
5861,414,10,0
5862,414,11,0
5863,414,12,25
5864,414,13,-25
5865,414,14,25
5866,414,15,50
5867,414,16,50
5868,414,17,-25
5869,414,18,50
5870,414,19,0
5871,415,1,-25
5872,415,2,0
5873,415,3,25
5874,415,4,50
5875,415,5,0
5876,415,6,50
5877,415,7,0
5878,415,8,0
5879,415,9,50
5880,415,10,0
5881,415,11,-25
5882,415,12,50
5883,415,13,50
5884,415,14,0
5885,415,15,0
5886,415,16,0
5887,415,17,25
5888,415,18,50
5889,415,19,0
5890,416,1,50
5891,416,2,0
5892,416,3,50
5893,416,4,0
5894,416,5,50
5895,416,6,-25
5896,416,7,0
5897,416,8,0
5898,416,9,25
5899,416,10,0
5900,416,11,25
5901,416,12,0
5902,416,13,25
5903,416,14,-25
5904,416,15,50
5905,416,16,0
5906,416,17,50
5907,416,18,0
5908,416,19,25
5909,417,1,50
5910,417,2,0
5911,417,3,50
5912,417,4,25
5913,417,5,0
5914,417,6,-25
5915,417,7,0
5916,417,8,25
5917,417,9,25
5918,417,10,0
5919,417,11,0
5920,417,12,25
5921,417,13,25
5922,417,14,-25
5923,417,15,50
5924,417,16,0
5925,417,17,50
5926,417,18,25
5927,417,19,0
5928,418,1,50
5929,418,2,0
5930,418,3,50
5931,418,4,50
5932,418,5,0
5933,418,6,-25
5934,418,7,0
5935,418,8,25
5936,418,9,0
5937,418,10,0
5938,418,11,0
5939,418,12,50
5940,418,13,0
5941,418,14,-25
5942,418,15,50
5943,418,16,0
5944,418,17,50
5945,418,18,25
5946,418,19,0
5947,419,1,50
5948,419,2,0
5949,419,3,50
5950,419,4,50
5951,419,5,0
5952,419,6,-25
5953,419,7,0
5954,419,8,0
5955,419,9,25
5956,419,10,50
5957,419,11,0
5958,419,12,0
5959,419,13,0
5960,419,14,-25
5961,419,15,50
5962,419,16,0
5963,419,17,50
5964,419,18,0
5965,419,19,25
5966,420,1,50
5967,420,2,0
5968,420,3,50
5969,420,4,25
5970,420,5,25
5971,420,6,-25
5972,420,7,25
5973,420,8,0
5974,420,9,0
5975,420,10,0
5976,420,11,0
5977,420,12,25
5978,420,13,0
5979,420,14,-25
5980,420,15,50
5981,420,16,25
5982,420,17,50
5983,420,18,25
5984,420,19,0
5985,421,1,50
5986,421,2,0
5987,421,3,50
5988,421,4,0
5989,421,5,0
5990,421,6,-25
5991,421,7,50
5992,421,8,50
5993,421,9,-25
5994,421,10,0
5995,421,11,0
5996,421,12,25
5997,421,13,0
5998,421,14,-25
5999,421,15,50
6000,421,16,0
6001,421,17,50
6002,421,18,25
6003,421,19,25
6004,422,1,50
6005,422,2,0
6006,422,3,50
6007,422,4,25
6008,422,5,25
6009,422,6,-25
6010,422,7,25
6011,422,8,0
6012,422,9,0
6013,422,10,0
6014,422,11,0
6015,422,12,25
6016,422,13,25
6017,422,14,-25
6018,422,15,50
6019,422,16,25
6020,422,17,50
6021,422,18,0
6022,422,19,0
6023,423,1,50
6024,423,2,0
6025,423,3,50
6026,423,4,50
6027,423,5,0
6028,423,6,-25
6029,423,7,0
6030,423,8,0
6031,423,9,25
6032,423,10,0
6033,423,11,0
6034,423,12,0
6035,423,13,25
6036,423,14,-25
6037,423,15,50
6038,423,16,25
6039,423,17,50
6040,423,18,25
6041,423,19,0
6042,424,1,50
6043,424,2,25
6044,424,3,50
6045,424,4,0
6046,424,5,25
6047,424,6,-25
6048,424,7,0
6049,424,8,0
6050,424,9,25
6051,424,10,0
6052,424,11,0
6053,424,12,0
6054,424,13,50
6055,424,14,-25
6056,424,15,50
6057,424,16,0
6058,424,17,50
6059,424,18,0
6060,424,19,25
6061,425,1,50
6062,425,2,0
6063,425,3,50
6064,425,4,50
6065,425,5,50
6066,425,6,-25
6067,425,7,0
6068,425,8,-25
6069,425,9,0
6070,425,10,25
6071,425,11,50
6072,425,12,0
6073,425,13,0
6074,425,14,-25
6075,425,15,50
6076,425,16,0
6077,425,17,50
6078,425,18,0
6079,425,19,0
6080,426,1,50
6081,426,2,0
6082,426,3,50
6083,426,4,0
6084,426,5,25
6085,426,6,-25
6086,426,7,0
6087,426,8,25
6088,426,9,25
6089,426,10,0
6090,426,11,50
6091,426,12,0
6092,426,13,0
6093,426,14,-25
6094,426,15,50
6095,426,16,0
6096,426,17,50
6097,426,18,25
6098,426,19,0
6099,427,1,50
6100,427,2,0
6101,427,3,50
6102,427,4,0
6103,427,5,25
6104,427,6,-25
6105,427,7,0
6106,427,8,25
6107,427,9,25
6108,427,10,0
6109,427,11,0
6110,427,12,0
6111,427,13,0
6112,427,14,-25
6113,427,15,50
6114,427,16,0
6115,427,17,50
6116,427,18,50
6117,427,19,25
6118,428,1,50
6119,428,2,0
6120,428,3,50
6121,428,4,25
6122,428,5,0
6123,428,6,-25
6124,428,7,0
6125,428,8,25
6126,428,9,25
6127,428,10,0
6128,428,11,25
6129,428,12,0
6130,428,13,0
6131,428,14,-25
6132,428,15,50
6133,428,16,25
6134,428,17,50
6135,428,18,25
6136,428,19,0
6137,429,1,50
6138,429,2,0
6139,429,3,50
6140,429,4,25
6141,429,5,0
6142,429,6,-25
6143,429,7,0
6144,429,8,0
6145,429,9,50
6146,429,10,0
6147,429,11,0
6148,429,12,0
6149,429,13,0
6150,429,14,-25
6151,429,15,50
6152,429,16,25
6153,429,17,50
6154,429,18,50
6155,429,19,0
6156,430,1,50
6157,430,2,0
6158,430,3,50
6159,430,4,0
6160,430,5,25
6161,430,6,-25
6162,430,7,25
6163,430,8,0
6164,430,9,25
6165,430,10,0
6166,430,11,0
6167,430,12,0
6168,430,13,0
6169,430,14,-25
6170,430,15,50
6171,430,16,25
6172,430,17,50
6173,430,18,25
6174,430,19,25
6175,431,1,50
6176,431,2,0
6177,431,3,50
6178,431,4,0
6179,431,5,0
6180,431,6,-25
6181,431,7,25
6182,431,8,25
6183,431,9,25
6184,431,10,25
6185,431,11,50
6186,431,12,0
6187,431,13,0
6188,431,14,-25
6189,431,15,50
6190,431,16,0
6191,431,17,50
6192,431,18,0
6193,431,19,0
6194,432,1,50
6195,432,2,0
6196,432,3,50
6197,432,4,25
6198,432,5,25
6199,432,6,-25
6200,432,7,0
6201,432,8,25
6202,432,9,0
6203,432,10,0
6204,432,11,25
6205,432,12,0
6206,432,13,0
6207,432,14,-25
6208,432,15,50
6209,432,16,25
6210,432,17,50
6211,432,18,25
6212,432,19,0
6213,433,1,50
6214,433,2,0
6215,433,3,50
6216,433,4,25
6217,433,5,25
6218,433,6,-25
6219,433,7,25
6220,433,8,0
6221,433,9,0
6222,433,10,0
6223,433,11,25
6224,433,12,0
6225,433,13,0
6226,433,14,-25
6227,433,15,50
6228,433,16,25
6229,433,17,50
6230,433,18,0
6231,433,19,25
6232,434,1,50
6233,434,2,0
6234,434,3,50
6235,434,4,0
6236,434,5,50
6237,434,6,-25
6238,434,7,0
6239,434,8,0
6240,434,9,25
6241,434,10,50
6242,434,11,0
6243,434,12,0
6244,434,13,0
6245,434,14,-25
6246,434,15,50
6247,434,16,0
6248,434,17,50
6249,434,18,25
6250,434,19,0
6251,435,1,50
6252,435,2,0
6253,435,3,50
6254,435,4,0
6255,435,5,0
6256,435,6,-25
6257,435,7,0
6258,435,8,50
6259,435,9,25
6260,435,10,0
6261,435,11,0
6262,435,12,50
6263,435,13,0
6264,435,14,-25
6265,435,15,50
6266,435,16,0
6267,435,17,50
6268,435,18,25
6269,435,19,0
6270,436,1,50
6271,436,2,0
6272,436,3,50
6273,436,4,25
6274,436,5,0
6275,436,6,-25
6276,436,7,25
6277,436,8,25
6278,436,9,0
6279,436,10,0
6280,436,11,0
6281,436,12,0
6282,436,13,0
6283,436,14,-25
6284,436,15,50
6285,436,16,25
6286,436,17,50
6287,436,18,25
6288,436,19,25
6289,437,1,50
6290,437,2,0
6291,437,3,50
6292,437,4,50
6293,437,5,25
6294,437,6,-25
6295,437,7,0
6296,437,8,0
6297,437,9,0
6298,437,10,0
6299,437,11,50
6300,437,12,0
6301,437,13,0
